timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
607780949022463,0.00360472,0.060979,0.12545,0.0837996,9.10543,3.16044
607780953025129,0.0372023,0.0634225,0.123618,0.0335198,9.13655,3.21072
607780957027862,0.0714108,0.0683094,0.127894,-0.167599,9.19162,3.2203
607780961030528,0.0988997,0.0481508,0.134002,-0.378295,9.24669,3.25861
607780965033161,0.12028,0.0310466,0.131559,-0.294496,9.19162,3.29213
607780969035894,0.145325,0.0353227,0.124229,-0.237033,9.16289,3.16523
607780973038627,0.164262,0.0450965,0.122396,-0.203513,9.115,3.07185
607780977041293,0.17709,0.0591464,0.127894,-0.234639,9.08627,3.08383
607780981043993,0.184421,0.074418,0.122396,-0.258582,9.07191,3.06707
607780985046659,0.191751,0.0695311,0.127283,-0.251399,9.06472,3.06707
607780989049325,0.189919,0.0884679,0.137668,-0.392661,9.09346,2.94735
607780993052058,0.180756,0.103129,0.148663,-0.447729,9.15092,2.86116
607780997054758,0.173425,0.120844,0.164546,-0.483644,9.19162,2.86834
607781001057424,0.167927,0.127563,0.166989,-0.430969,9.18444,2.91383
607781005061090,0.149602,0.134894,0.179206,-0.33041,9.21078,2.86595
607781009063790,0.134941,0.141002,0.182872,-0.227456,9.22035,2.73426
607781013066456,0.108063,0.152609,0.184093,-0.146051,9.25627,2.6337
607781017069122,0.0891258,0.16788,0.184704,-0.160416,9.27542,2.59779
607781021071522,0.0707999,0.161161,0.187148,-0.177176,9.30655,2.62173
607781025072188,0.0396458,0.139781,0.185315,-0.153234,9.31133,2.64807
607781029074854,0.0176546,0.122676,0.176152,-0.069434,9.37119,2.57624
607781033077587,-0.00433653,0.109848,0.168211,0.0574626,9.33528,2.56187
607781037080253,-0.0299929,0.106183,0.156604,0.129291,9.35922,2.53075
607781041082919,-0.0605361,0.112903,0.137057,0.22985,9.38316,2.50681
607781045086319,-0.0764186,0.117179,0.122396,0.251399,9.3688,2.48286
607781049088985,-0.106962,0.106183,0.109568,0.328016,9.34964,2.3823
607781053091685,-0.139949,0.0878571,0.0930745,0.282524,9.3257,2.35118
607781057094351,-0.16927,0.0707529,0.0808572,0.181965,9.31133,2.36315
607781061097051,-0.196759,0.0524269,0.0723051,0.0981653,9.30176,2.32724
607781065099684,-0.227913,0.0377661,0.0747485,0.0383084,9.285,2.37033
607781069102417,-0.252348,0.0353227,0.0790246,-0.0502798,9.28739,2.44934
607781073105083,-0.270674,0.0347118,0.0704725,-0.0430969,9.26824,2.51399
607781077107716,-0.291443,0.0273814,0.0729159,-0.0335198,9.19641,2.58582
607781081110416,-0.316489,0.0206619,0.0686399,-0.00478855,9.11261,2.54033
607781085113116,-0.329317,0.0286032,0.0619204,0.0119714,9.06472,2.60497
607781089115782,-0.332982,0.0512052,0.0631421,-0.00718282,9.05994,2.77975
607781093118448,-0.340923,0.0823593,0.0655855,0.0095771,9.01205,2.86116
607781097121148,-0.343978,0.0933549,0.0606986,-0.0335198,8.93064,2.91383
607781101123848,-0.345199,0.10435,0.0606986,-0.0550683,8.92825,2.95693
607781105126514,-0.347032,0.109237,0.0552008,-0.0646454,8.95698,3.07185
607781109129214,-0.341534,0.109848,0.0405401,-0.0742225,8.98092,3.17481
607781113131880,-0.330539,0.115346,0.0332097,-0.110137,8.97614,3.32086
607781117134580,-0.322597,0.115957,0.0264902,-0.131685,9.0336,3.46691
607781121137280,-0.304271,0.127563,0.0124403,-0.141262,9.06233,3.55789
607781125138713,-0.294498,0.137337,0.00694248,-0.124502,9.0743,3.57944
607781129141379,-0.286556,0.147722,-0.00283136,-0.105348,9.10543,3.62254
607781133144079,-0.270674,0.157496,-0.00894001,-0.102954,9.11979,3.64169
607781137146779,-0.25357,0.18193,-0.00527482,-0.134079,9.14134,3.67521
607781141149745,-0.240131,0.194148,-0.00527482,-0.162811,9.15331,3.68239
607781145152445,-0.217529,0.210641,0.00388816,-0.203513,9.16768,3.77577
607781149155145,-0.201646,0.235686,0.027101,-0.301679,9.22993,3.86915
607781153157811,-0.17599,0.263175,0.0411509,-0.339987,9.29936,3.96252
607781157160511,-0.157053,0.29494,0.0515356,-0.306467,9.34964,4.0128
607781161166977,-0.125899,0.352362,0.0576443,-0.22985,9.28021,3.96013
607781165168943,-0.0996315,0.382294,0.0668073,-0.126897,9.21796,4.07745
607781169171643,-0.0648122,0.413448,0.0716942,-0.150839,9.23472,4.20195
607781173174343,-0.0287711,0.432385,0.0704725,-0.167599,9.22514,4.29054
607781177177043,0.0146003,0.417724,0.0692507,-0.0670397,9.15571,4.3911
607781181179676,0.0353697,0.411005,0.0631421,-0.0598569,9.115,4.31209
607781185182176,0.0573609,0.404896,0.0637529,-0.0837996,9.11979,4.13012
607781189184876,0.0891258,0.379851,0.0552008,-0.0215485,9.10303,4.03196
607781193187542,0.0995106,0.34381,0.0539791,0.0718282,9.05036,3.92422
607781197190242,0.104397,0.296162,0.0478705,0.0909824,9.04318,3.77817
607781201192942,0.103176,0.246071,0.0460379,0.0814053,9.115,3.60578
607781205195642,0.0879041,0.155052,0.0533682,-0.0383084,9.20599,3.3855
607781209198042,0.070189,0.070142,0.0490922,-0.110137,9.27063,3.13889
607781213200742,0.0408675,-0.025153,0.0674181,-0.165205,9.35204,3.04552
607781217203375,0.00788077,-0.111896,0.0735268,-0.227456,9.44063,2.94975
607781221205775,-0.0183864,-0.139385,0.0875767,-0.237033,9.54358,2.90904
607781225208508,-0.0489297,-0.155878,0.0918528,-0.158022,9.5364,2.94256
607781229211174,-0.0727534,-0.166874,0.0924636,-0.0861939,9.49809,3.00721
607781233213874,-0.106962,-0.156489,0.109568,-0.10056,9.48133,3.08143
607781237216574,-0.120401,-0.14305,0.113844,-0.126897,9.48851,3.19636
607781241219240,-0.138727,-0.10762,0.117509,-0.153234,9.46457,3.38311
607781245222206,-0.14789,-0.0526419,0.123618,-0.146051,9.43823,3.52916
607781249224872,-0.155831,-0.0153791,0.116287,-0.0861939,9.35922,3.73267
607781253227538,-0.161329,0.0267706,0.112011,-0.0335198,9.27781,3.88351
607781257230238,-0.145446,0.0713637,0.101016,0,9.22514,4.06787
607781261232938,-0.13384,0.0933549,0.0967397,0.0095771,9.16768,4.26181
607781265235638,-0.128342,0.10374,0.0967397,-0.0311256,9.15092,4.28575
607781269238271,-0.122844,0.115346,0.0918528,-0.0311256,9.10064,4.26181
607781273240937,-0.101464,0.109237,0.0826898,0.0335198,9.04557,4.24984
607781277243637,-0.0984098,0.115957,0.0784137,0.0861939,9.0312,4.23308
607781281242503,-0.0855816,0.109848,0.0710833,0.0885882,8.99529,4.19956
607781285245203,-0.0733643,0.0860245,0.058866,0.155628,8.94501,4.22829
607781289247869,-0.07031,0.0780832,0.0521465,0.174782,8.9067,4.21871
607781293250502,-0.0605361,0.0676985,0.0497031,0.107742,8.95698,4.1421
607781297254335,-0.0599253,0.0505943,0.0448161,0.0837996,8.97853,4.13012
607781301256935,-0.061147,0.038377,0.0387075,0.0837996,8.98571,4.09182
607781305259835,-0.0623687,0.0194402,0.0307662,0.0909824,8.98571,4.04154
607781309262501,-0.074586,0.0102772,0.0234358,0.0861939,8.97853,4.00802
607781313265234,-0.0800838,0.00111422,0.0197707,0.0933767,8.98811,3.99365
607781317267934,-0.0843599,-0.00438357,0.0112185,0.126897,8.9498,4.05351
607781321270567,-0.0977989,-0.00682703,-0.000387899,0.131685,8.89473,4.0128
607781325273267,-0.102686,-0.00194011,0.000222966,0.117319,8.89952,4.00083
607781329276233,-0.107573,0.00172508,-0.0144378,0.169994,8.89952,4.03914
607781333278866,-0.100853,0.00783374,-0.0126052,0.201119,8.88755,4.13252
607781337281566,-0.101464,0.00661201,-0.0174921,0.158022,8.88276,4.20914
607781341284566,-0.0990206,-0.000718378,-0.00405309,0.0981653,8.87558,4.19477
607781345287232,-0.092912,-0.0135465,0.00999681,0.0215485,8.96895,4.23547
607781349289932,-0.0935229,-0.0440898,0.0167163,-0.134079,8.99768,4.31688
607781353292632,-0.0868033,-0.0789091,0.0466487,-0.268159,9.05036,4.34561
607781357295298,-0.0849707,-0.11495,0.0698616,-0.395055,9.10303,4.32406
607781361297998,-0.0825273,-0.139996,0.0869658,-0.418998,9.10543,4.38392
607781365300664,-0.0733643,-0.169317,0.099794,-0.373507,9.07191,4.4318
607781369303564,-0.0605361,-0.163209,0.109568,-0.201119,9.04557,4.49884
607781373306230,-0.0532058,-0.141217,0.10407,0.0837996,8.9905,4.50842
607781377308930,-0.038545,-0.119837,0.0918528,0.26337,8.88276,4.54433
607781381311596,-0.0403776,-0.0673027,0.0716942,0.378295,8.78459,4.49405
607781385314229,-0.038545,-0.0245421,0.0533682,0.457306,8.7391,4.44377
607781389316929,-0.0373233,0.00905547,0.0417618,0.445335,8.7391,4.50363
607781393319662,-0.0299929,0.0432639,0.0307662,0.328016,8.75107,4.58743
607781397322295,-0.0318255,0.0634225,0.0258793,0.129291,8.77741,4.61856
607781401324761,-0.0348798,0.0860245,0.0222141,0.0837996,8.82051,4.64968
607781405327427,-0.0281603,0.104961,0.0197707,-0.00718282,8.87797,4.61616
607781409330093,-0.0238842,0.120844,0.0234358,-0.0311256,8.89473,4.61616
607781413332826,-0.0189973,0.137337,0.0234358,0.0359141,8.83966,4.71912
607781417334392,-0.0244951,0.173989,0.0185489,0.0359141,8.87079,4.58025
607781421337158,-0.0220516,0.189872,0.0234358,0.0454912,8.93064,4.45096
607781425340024,-0.0110561,0.186817,0.0246576,0.0670397,8.94022,4.50363
607781429342690,-0.0171647,0.175211,0.0258793,-0.00239427,8.92107,4.50603
607781433345356,-0.00983432,0.154441,0.0295445,-0.136474,8.93304,4.46053
607781437348056,-0.0128886,0.112292,0.0356531,-0.208302,8.9498,4.43659
607781441350789,-0.0165538,0.0805267,0.0399292,-0.354353,9.02642,4.48208
607781445353455,-0.0189973,0.0341009,0.0423727,-0.359141,9.00726,4.39349
607781449356155,-0.0324363,-0.0330942,0.0374857,-0.191542,8.92586,4.37195
607781453358888,-0.0391558,-0.0618049,0.0393183,-0.026337,8.84924,4.25941
607781457361588,-0.0489297,-0.0715787,0.027101,0.0502798,8.81333,4.30251
607781461364221,-0.0550383,-0.0709679,0.0222141,0.0646454,8.78699,4.36955
607781465366921,-0.0654231,-0.0721896,0.0154946,0.0215485,8.75826,4.35519
607781469369621,-0.0904685,-0.0697461,0.0130511,-0.0119714,8.77023,4.3073
607781473372254,-0.104518,-0.0514202,0.00633162,0.0239427,8.7822,4.23547
607781477374954,-0.133229,-0.0196552,0.00999681,0.0670397,8.8229,4.20435
607781481377654,-0.153388,0.00477941,0.0106077,0.0598569,8.88515,4.29054
607781485380320,-0.171714,0.0286032,0.0124403,-0.0143656,8.97135,4.38631
607781489382786,-0.185153,0.0450965,0.0325988,-0.0837996,9.01684,4.41265
607781493388019,-0.205922,0.0408205,0.0533682,-0.189148,9.12698,4.43659
607781497390685,-0.221194,0.0341009,0.0655855,-0.186753,9.1581,4.53955
607781501393385,-0.222415,0.0237162,0.0668073,-0.167599,9.12698,4.60898
607781505396118,-0.213252,0.0224945,0.0686399,-0.0718282,9.06951,4.78616
607781509398818,-0.205311,0.0114989,0.0668073,0.0718282,9.01444,4.92263
607781513401484,-0.188818,-0.00132924,0.0509248,0.0933767,8.96656,4.99925
607781517404217,-0.172324,-0.01599,0.0356531,0.179571,8.90431,5.00643
607781521407150,-0.152166,-0.0428681,0.0154946,0.237033,8.8229,5.09262
607781525409850,-0.124677,-0.0538637,0.00510989,0.253793,8.7822,5.19797
607781529412583,-0.103297,-0.0538637,-0.0162704,0.220273,8.75107,5.2267
607781533415283,-0.0776404,-0.0514202,-0.0370398,0.232245,8.72953,5.15248
607781537417949,-0.0635905,-0.0489767,-0.0523114,0.272947,8.68882,5.06389
607781541420682,-0.0623687,-0.0410355,-0.0700265,0.287313,8.65051,4.94178
607781545423182,-0.0605361,-0.0337051,-0.0883525,0.227456,8.61221,4.89629
607781549425882,-0.0568709,-0.0288182,-0.0926285,0.102954,8.6553,4.84841
607781553428582,-0.0648122,-0.0141574,-0.0871308,0.0167599,8.70079,4.79573
607781557431248,-0.0770295,-0.00804876,-0.0743026,-0.119714,8.79417,4.67602
607781561433914,-0.0977989,-0.00438357,-0.0571984,-0.217879,8.83727,4.5994
607781565436614,-0.117957,0.00539027,-0.0431485,-0.29689,8.84924,4.57546
607781569439280,-0.12712,0.0206619,-0.0321529,-0.385478,8.84685,4.61616
607781573441946,-0.150333,0.0286032,-0.0205465,-0.387873,8.82051,4.63771
607781577444646,-0.168048,0.0298249,-0.00344223,-0.39745,8.79896,4.66165
607781581447379,-0.180877,0.024938,0.00388816,-0.409421,8.79896,4.65686
607781585450012,-0.189429,0.0145533,0.00938594,-0.454912,8.79657,4.73348
607781589452645,-0.195537,0.00966633,0.0197707,-0.490826,8.7822,4.83644
607781593455378,-0.195537,0.0169967,0.0216032,-0.464489,8.74629,4.99925
607781597458044,-0.19004,0.0365444,0.0179381,-0.354353,8.66727,5.09023
607781601460677,-0.186374,0.060979,0.0124403,-0.260976,8.58348,5.13093
607781605463410,-0.174157,0.0719746,0.00694248,-0.227456,8.50925,5.19797
607781609466110,-0.167438,0.0780832,0.00633162,-0.251399,8.49968,5.24825
607781613466276,-0.155831,0.0951875,0.0130511,-0.33041,8.49728,5.26022
607781617468942,-0.150944,0.114124,0.0246576,-0.392661,8.50925,5.24346
607781621471642,-0.14117,0.13245,0.0393183,-0.430969,8.53798,5.20755
607781625474275,-0.145446,0.142224,0.0527574,-0.457306,8.58826,5.14769
607781629476941,-0.146057,0.158717,0.077192,-0.464489,8.6146,5.03755
607781633479641,-0.150944,0.162994,0.0869658,-0.442941,8.69601,4.91545
607781637482307,-0.158885,0.158717,0.113844,-0.464489,8.7822,4.85559
607781641485007,-0.172324,0.142835,0.133392,-0.474066,8.88276,4.79334
607781645487707,-0.177822,0.133061,0.140722,-0.469278,8.95938,4.70475
607781649490373,-0.188818,0.120844,0.151107,-0.385478,8.98092,4.69757
607781653493039,-0.192483,0.109237,0.15355,-0.26337,8.98811,4.77179
607781657495739,-0.194316,0.101907,0.143776,-0.129291,8.9498,4.8101
607781661498405,-0.19737,0.0780832,0.129726,0.00239427,8.89234,4.8101
607781665501071,-0.193094,0.0603682,0.117509,0.0814053,8.87558,4.87474
607781669503771,-0.187596,0.0243271,0.100405,0.0837996,8.87079,4.98488
607781673506437,-0.17599,-0.000718378,0.0839115,0.0814053,8.83487,5.11896
607781677509137,-0.164994,-0.0306508,0.0710833,0.0550683,8.85642,5.19558
607781681511803,-0.154609,-0.0679136,0.0539791,0.0191542,8.88037,5.24107
607781685514503,-0.134451,-0.0996786,0.0368749,-0.026337,8.85642,5.28656
607781689517169,-0.128953,-0.110674,0.0246576,-0.0574626,8.81811,5.34642
607781693519835,-0.115514,-0.116783,0.00999681,-0.110137,8.81093,5.37515
607781697522535,-0.0977989,-0.11495,0.000833831,-0.150839,8.75347,5.41585
607781701525168,-0.0880251,-0.0990677,-0.0193247,-0.143656,8.67446,5.40148
607781705527601,-0.0788621,-0.0770765,-0.018103,-0.107742,8.68403,5.37515
607781709530334,-0.0684774,-0.0514202,-0.0364289,-0.0885882,8.66967,5.33923
607781713533000,-0.0642013,-0.0239313,-0.0376507,-0.186753,8.6984,5.27219
607781717535666,-0.0544275,-0.00927049,-0.0468137,-0.153234,8.66249,5.29374
607781721538399,-0.0525949,0.015775,-0.0510897,-0.129291,8.63615,5.33923
607781725541032,-0.0532058,0.0579247,-0.0474245,-0.181965,8.62897,5.25304
607781729543732,-0.047708,0.0689203,-0.0547549,-0.260976,8.62178,5.19558
607781733546432,-0.0556492,0.0823593,-0.0480354,-0.339987,8.64333,5.19079
607781737549132,-0.0489297,0.104961,-0.0248225,-0.452518,8.66967,5.10699
607781741551798,-0.0532058,0.1184,-0.0211573,-0.531529,8.67206,5.04953
607781745554531,-0.0513732,0.130007,-0.00527482,-0.5435,8.6984,5.09023
607781749557264,-0.0452645,0.147111,0.0173272,-0.514769,8.72474,5.1022
607781753559930,-0.0464862,0.172156,0.0435944,-0.529135,8.75347,5.03516
607781757562630,-0.038545,0.170935,0.0533682,-0.507586,8.78938,5.04234
607781761565330,-0.038545,0.165437,0.0710833,-0.433364,8.78459,5.10459
607781765567996,-0.029382,0.1746,0.0894093,-0.404632,8.80375,5.02558
607781769570662,-0.0312146,0.184374,0.103459,-0.392661,8.87079,4.92263
607781773573328,-0.0287711,0.199035,0.106514,-0.275342,8.84924,4.90347
607781777575794,-0.0238842,0.206365,0.109568,-0.0909824,8.82769,4.91305
607781781578460,-0.0330472,0.219193,0.099794,0.0407027,8.76544,4.83404
607781785581193,-0.0330472,0.207587,0.0918528,0.0837996,8.71037,4.74545
607781789583826,-0.0415993,0.195369,0.0796354,0.0502798,8.67925,4.73588
607781793586492,-0.0464862,0.162994,0.0637529,0.0335198,8.62178,4.70954
607781797589158,-0.0568709,0.133672,0.0503139,0.0335198,8.59305,4.75024
607781801591858,-0.0635905,0.100074,0.0411509,-0.0095771,8.60502,4.7694
607781805594524,-0.0709208,0.0573138,0.0301554,-0.0646454,8.60502,4.80292
607781809597257,-0.0770295,0.000503353,0.0185489,-0.0550683,8.58826,4.87235
607781813599957,-0.0855816,-0.034316,0.0130511,-0.122108,8.59784,4.90347
607781817602590,-0.0898577,-0.0654701,0.0112185,-0.215485,8.60023,4.9777
607781821605290,-0.0916903,-0.123502,0.00388816,-0.292102,8.58587,5.09262
607781825608290,-0.0861925,-0.146715,0.00388816,-0.36393,8.54756,5.17163
607781829610956,-0.0898577,-0.161376,0.00266643,-0.375901,8.5332,5.24825
607781833613622,-0.0776404,-0.148548,0.00572075,-0.344776,8.50207,5.3943
607781837616355,-0.0721426,-0.129611,0.00755335,-0.270553,8.50207,5.52359
607781841618988,-0.0648122,-0.106398,0.000833831,-0.260976,8.46616,5.58345
607781845621688,-0.0532058,-0.0728005,0.00449902,-0.253793,8.45179,5.58584
607781849624388,-0.0397667,-0.00988136,-0.000998765,-0.268159,8.41827,5.6026
607781853627054,-0.0397667,0.0273814,0.000833831,-0.277736,8.3632,5.66964
607781857631654,-0.0269385,0.070142,0.00694248,-0.320833,8.32729,5.73189
607781861634320,-0.0122778,0.117789,0.013662,-0.371113,8.30813,5.69359
607781865636986,-0.00861259,0.144057,0.0234358,-0.418998,8.3225,5.53796
607781869641119,-0.00800172,0.165437,0.0356531,-0.454912,8.35362,5.48768
607781873643819,-0.0104452,0.178876,0.0533682,-0.486038,8.37039,5.38951
607781877646485,-0.0116669,0.197813,0.0765811,-0.454912,8.43742,5.23867
607781881649118,-0.0196082,0.206365,0.0839115,-0.426181,8.47334,5.07826
607781885651818,-0.0214408,0.210641,0.0949071,-0.33041,8.50446,4.97051
607781889654551,-0.0379341,0.210641,0.104681,-0.193936,8.51165,4.86756
607781893657251,-0.0458754,0.203311,0.0973505,-0.0454912,8.58587,4.76221
607781897660151,-0.0562601,0.199035,0.0851332,0.0430969,8.61699,4.69278
607781901662884,-0.0605361,0.184985,0.0826898,0.0837996,8.65291,4.6401
607781905666684,-0.0751969,0.144668,0.0674181,0.095771,8.63854,4.6856
607781909669417,-0.0727534,0.110459,0.0533682,0.110137,8.64333,4.6425
607781913672150,-0.079473,0.0664768,0.0332097,0.0981653,8.6146,4.80531
607781917674850,-0.0800838,0.0279923,0.00938594,0.129291,8.60023,4.81489
607781921677550,-0.0782512,-0.00682703,-0.0119943,0.165205,8.56911,4.83165
607781925680250,-0.0819164,-0.0373703,-0.0333746,0.174782,8.51644,4.92023
607781929682883,-0.0770295,-0.0447007,-0.0462028,0.129291,8.4901,4.95615
607781933685583,-0.07031,-0.0337051,-0.0547549,0.0981653,8.447,5.04474
607781937688316,-0.0672557,0.00294681,-0.0578092,0.0933767,8.38954,5.0615
607781941691016,-0.0593144,0.0505943,-0.0523114,0.0837996,8.35362,5.13333
607781945693682,-0.051984,0.0982418,-0.0382615,-0.0359141,8.3225,5.25783
607781949696348,-0.0544275,0.130618,-0.0205465,-0.325621,8.33208,5.33684
607781953699048,-0.0489297,0.148944,-0.000998765,-0.538712,8.35123,5.3512
607781957701681,-0.0422102,0.150776,0.0368749,-0.742225,8.36081,5.48528
607781961704381,-0.0379341,0.159939,0.0747485,-0.881093,8.35841,5.61218
607781965707081,-0.0281603,0.158107,0.103459,-0.943344,8.39912,5.59781
607781969710447,-0.029382,0.142835,0.134002,-0.905036,8.45658,5.605
607781973713113,-0.0220516,0.117789,0.168211,-0.775745,8.47094,5.57148
607781977713913,-0.0153321,0.0988527,0.186537,-0.66082,8.4901,5.46852
607781981716613,-0.0116669,0.0750289,0.202419,-0.512375,8.52841,5.40627
607781985719313,-0.00922345,0.0652551,0.215248,-0.342381,8.54517,5.40148
607781989720546,-0.00922345,0.0676985,0.2238,-0.167599,8.62897,5.21473
607781993723179,-0.00189307,0.0591464,0.220134,-0.0478855,8.68643,5.13811
607781997725879,-0.00372567,0.0536486,0.21708,0.0885882,8.7391,5.14769
607782001728612,0.0109351,0.0353227,0.204252,0.198725,8.75347,5.11657
607782005731278,0.00421558,0.0243271,0.184704,0.270553,8.77023,5.06629
607782009733911,0.0127677,-0.000107512,0.166989,0.328016,8.74629,5.04234
607782013736611,0.00849164,-0.0233204,0.12545,0.41421,8.71995,5.09981
607782017739277,0.0152112,-0.0440898,0.0985723,0.505192,8.64573,5.19318
607782021741910,0.0176546,-0.0575288,0.0674181,0.553077,8.60742,5.18839
607782025743476,0.0200981,-0.0746331,0.0295445,0.579414,8.53798,5.19558
607782029746176,0.0127677,-0.0862395,-0.00955088,0.600963,8.49968,5.19558
607782033748809,0.0127677,-0.0911264,-0.022379,0.502798,8.48292,5.16206
607782037751509,0.0139894,-0.0923482,-0.0400941,0.402238,8.47573,5.13093
607782041754209,0.00604818,-0.0789091,-0.0608636,0.318439,8.46855,5.12135
607782045756875,0.00116125,-0.061194,-0.0755243,0.244216,8.39912,5.07826
607782049759675,0.00482645,-0.0434789,-0.0840764,0.253793,8.33926,5.11896
607782053762375,0.00482645,-0.0135465,-0.0920177,0.193936,8.31053,5.13572
607782057765741,0.00360472,-0.000718378,-0.0901851,0.095771,8.26025,5.17163
607782061768441,0.00116125,0.0151641,-0.0834656,-0.026337,8.29137,5.20276
607782065771107,0.00421558,0.04754,-0.0657505,-0.308861,8.34165,5.15487
607782069773773,-0.00250394,0.051816,-0.0419267,-0.500403,8.37757,5.25304
607782073776473,-0.0031148,0.051816,-0.0333746,-0.588992,8.3656,5.43022
607782077779206,-0.00922345,0.0689203,-0.0101617,-0.646454,8.39912,5.46852
607782081781906,-0.0110561,0.079305,0.00510989,-0.651243,8.37039,5.46374
607782085784606,-0.020219,0.0756398,0.0161055,-0.536318,8.27701,5.39191
607782089786606,-0.0244951,0.0774724,0.0216032,-0.483644,8.28898,5.34163
607782093789306,-0.0306037,0.0872462,0.0350423,-0.430969,8.34405,5.28895
607782097791972,-0.0458754,0.112903,0.0515356,-0.289707,8.41109,5.2267
607782101794672,-0.0495406,0.120844,0.0594769,-0.177176,8.447,5.17403
607782105797338,-0.0593144,0.12512,0.0631421,-0.143656,8.47573,5.15966
607782109800004,-0.0684774,0.127563,0.0723051,-0.0909824,8.5308,5.14769
607782113802737,-0.0721426,0.120844,0.0710833,-0.0095771,8.56911,5.16684
607782117805437,-0.0666448,0.107405,0.0643638,0.0359141,8.59305,5.25064
607782121808103,-0.07031,0.0957983,0.058866,0.0742225,8.61939,5.27219
607782125810803,-0.0666448,0.0738072,0.0521465,0.0837996,8.60742,5.36796
607782129813503,-0.0580927,0.0524269,0.0478705,0.174782,8.59545,5.37515
607782133816136,-0.0538166,0.029214,0.0283228,0.241822,8.59784,5.34163
607782137818802,-0.051984,-0.011714,0.00694248,0.29689,8.57629,5.30811
607782141821535,-0.0458754,-0.0447007,0.00266643,0.34717,8.58826,5.27698
607782145824168,-0.0422102,-0.0654701,-0.0119943,0.366324,8.56672,5.24825
607782149826801,-0.0336581,-0.0874612,-0.0236008,0.368718,8.53559,5.2698
607782153829534,-0.0214408,-0.0917373,-0.022379,0.38069,8.52362,5.34642
607782157832200,-0.0122778,-0.0984568,-0.031542,0.354353,8.50925,5.3967
607782161834833,-0.00922345,-0.105787,-0.0309312,0.256187,8.49728,5.45416
607782165837499,0.00116125,-0.110674,-0.0248225,0.150839,8.54277,5.47571
607782169840099,-0.00128221,-0.105176,-0.0162704,0.0383084,8.58348,5.53796
607782173842765,0.00299385,-0.0960134,0.00388816,-0.0383084,8.60263,5.61697
607782177844765,0.0091025,-0.0801309,0.0246576,-0.126897,8.62178,5.66246
607782181847465,0.011546,-0.0618049,0.0399292,-0.210696,8.67206,5.69837
607782185850165,0.00482645,-0.0404246,0.0552008,-0.21309,8.70079,5.76063
607782189852898,0.00971337,-0.0196552,0.0661964,-0.198725,8.68164,5.79175
607782193855598,0.00788077,0.0188293,0.0753594,-0.146051,8.66488,5.84203
607782197858964,0.0188763,0.0377661,0.0869658,-0.122108,8.65051,5.88513
607782201861630,0.0152112,0.0554812,0.0912419,-0.117319,8.62178,5.87794
607782205864330,0.0182655,0.0646442,0.0936854,-0.119714,8.59066,5.83006
607782209866996,0.0207089,0.0774724,0.0985723,-0.0454912,8.5739,5.76302
607782213869662,0.0225415,0.0756398,0.0991831,-0.0167599,8.54038,5.69359
607782217872328,0.0286502,0.0817484,0.0918528,0.0742225,8.51404,5.64091
607782221874994,0.0304828,0.079305,0.0894093,0.107742,8.46137,5.54275
607782225877694,0.0286502,0.0817484,0.086355,0.141262,8.45179,5.47571
607782229880360,0.0335371,0.0695311,0.0716942,0.179571,8.42306,5.42064
607782233883026,0.0298719,0.0560921,0.0613095,0.210696,8.43264,5.38233
607782237885692,0.0323154,0.0341009,0.0472596,0.193936,8.43024,5.34163
607782241888392,0.0329262,0.0139424,0.0393183,0.193936,8.43742,5.3512
607782245891092,0.0243741,-0.0074379,0.0142729,0.179571,8.41827,5.3512
607782249893792,0.0268176,-0.0275964,-0.00771828,0.160416,8.40869,5.39191
607782253896525,0.0237633,-0.034316,-0.0144378,0.131685,8.38715,5.42064
607782257899225,0.0188763,-0.0300399,-0.0290986,0.0909824,8.39193,5.435
607782261901858,0.00971337,-0.0178226,-0.0388724,0.0837996,8.42785,5.46134
607782265904591,0.00482645,-0.00865963,-0.0364289,0.0143656,8.44461,5.49486
607782269907291,-0.00250394,0.00905547,-0.031542,-0.069434,8.47334,5.46613
607782273909957,-0.0153321,0.0273814,-0.0229899,-0.148445,8.53798,5.47331
607782277912623,-0.0244951,0.038377,-0.00466396,-0.308861,8.59066,5.52359
607782281915356,-0.029382,0.0481508,0.0124403,-0.39745,8.64573,5.56669
607782285918056,-0.0409884,0.0664768,0.0234358,-0.418998,8.64573,5.56429
607782289920756,-0.0470971,0.0762506,0.0399292,-0.349564,8.63854,5.58105
607782293923422,-0.0458754,0.0866354,0.0539791,-0.287313,8.64333,5.6026
607782297926088,-0.0507623,0.0903005,0.0564226,-0.253793,8.63854,5.60739
607782301928721,-0.0501514,0.0817484,0.0704725,-0.222668,8.63854,5.62894
607782305932121,-0.0495406,0.0683094,0.0759703,-0.193936,8.62897,5.66246
607782309934787,-0.0464862,0.0499834,0.086355,-0.179571,8.62657,5.63612
607782313937453,-0.0354907,0.029214,0.0900202,-0.136474,8.60742,5.63612
607782317939453,-0.0208299,-0.00438357,0.0900202,-0.0430969,8.55235,5.65528
607782321942153,-0.0147212,-0.0257639,0.090631,-0.0095771,8.54038,5.63133
607782325944819,-0.00372567,-0.0501985,0.0869658,0.0622511,8.51644,5.63852
607782329947519,0.0127677,-0.0807417,0.077192,0.0837996,8.49489,5.65049
607782333950252,0.0213198,-0.0990677,0.0698616,0.0837996,8.45179,5.66007
